PLFA_ID,proj_id,submit_proj_name,lab_proj_name,lims_site_id,lims_pedon_id,user_pedon_id,lay_id,natural_key,horizon_designation,lay_depth_to_top,lay_depth_to_bottom,lay_field_label1,lay_field_label2,lay_field_label3,clay_tot_psa,silt_tot_psa,sand_tot_psa,co3_cly,silt_f_psa,silt_c_psa,sand_vf_psa,sand_f_psa,sand_m_psa,sand_c_psa,sand_vc_psa,tex_psda,adod,caco3,ph_cacl2,ph_h2o,CKMnO4,PNitroBGlu,ag_stab,c_tot_ncs,n_tot_ncs,s_tot_ncs,estimated_organic_C,DSP_Pedon,user_site_id
OR-047-SW-006A-WV0087-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34825,41204,S2019OR047006A,203496,21N00499,Ap,10,16,S2019OR047006A-3,WV0087,006_Conventional-till_3,18.9,63.6,17.5,NA,34.6,29,12,1.8,1.4,1.4,0.9,sil,1.025,NA,6.1,6.7,737.4,131,NA,1.88,0.16,0.03,1.9,S2019OR047006,NA
OR-047-SW-006A-WV0088-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34825,41204,S2019OR047006A,203497,21N00500,Ap,16,33,S2019OR047006A-4,WV0088,006_Conventional-till_4,19.3,65,15.7,NA,34.5,30.5,10.7,1.8,1.6,1.1,0.5,sil,1.026,NA,5.6,6.2,591.5,39,NA,1.29,0.12,0.03,1.3,S2019OR047006,NA
OR-047-SW-006B-WV0092-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34826,41205,S2019OR047006B,203498,21N00501,Ap,0,5,S2019OR047006B-1,WV0092,006_Conventional-till_1,19.1,64,16.9,NA,34.4,29.6,10.8,2.1,1.5,1.4,1.1,sil,1.026,NA,5.8,6.2,886.5,214,NA,2.07,0.18,0.03,2.1,S2019OR047006,NA
OR-047-SW-006B-WV0093-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34826,41205,S2019OR047006B,203499,21N00502,Ap,5,10,S2019OR047006B-2,WV0093,006_Conventional-till_2,19.1,63.1,17.8,NA,35.4,27.7,11.8,2,1.4,1.4,1.2,sil,1.026,NA,6.1,6.6,813,158,NA,1.91,0.17,0.03,1.9,S2019OR047006,NA
OR-047-SW-006B-WV0094-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34826,41205,S2019OR047006B,203500,21N00503,Ap,10,16,S2019OR047006B-3,WV0094,006_Conventional-till_3,19.5,63.2,17.3,NA,34.5,28.7,11.6,2,1.3,1.5,0.9,sil,1.026,NA,5.8,6.3,662.7,85,NA,1.59,0.14,0.03,1.6,S2019OR047006,NA
OR-047-SW-006B-WV0095-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34826,41205,S2019OR047006B,203501,21N00504,Ap,16,33,S2019OR047006B-4,WV0095,006_Conventional-till_4,19.8,62.6,17.6,NA,34.1,28.5,12.5,1.6,1.5,1.1,0.9,sil,1.026,NA,5.3,5.8,517,38,NA,1.31,0.12,0.02,1.3,S2019OR047006,NA
OR-047-SW-006C-WV0099-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34827,41206,S2019OR047006C,203502,21N00505,Ap,0,5,S2019OR047006C-1,WV0099,006_Conventional-till_1,19.3,63.9,16.8,NA,33.6,30.3,12,1.7,1.3,1.1,0.7,sil,1.026,NA,5.6,6,960.8,176,NA,1.95,0.17,0.03,2,S2019OR047006,NA
OR-047-SW-006C-WV0100-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34827,41206,S2019OR047006C,203503,21N00506,Ap,5,10,S2019OR047006C-2,WV0100,006_Conventional-till_2,20,63.2,16.8,NA,34.1,29.1,10.7,1.8,1.3,1.5,1.5,sil,1.026,NA,5.9,6.3,886.7,127,NA,1.8,0.16,0.03,1.8,S2019OR047006,NA
OR-047-SW-006C-WV0101-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34827,41206,S2019OR047006C,203504,21N00507,Ap,10,16,S2019OR047006C-3,WV0101,006_Conventional-till_3,20.2,61.4,18.4,NA,33.6,27.8,12.7,2,1.4,1.7,0.6,sil,1.026,NA,5.8,6.3,814.1,100,NA,1.61,0.14,0.03,1.6,S2019OR047006,NA
OR-047-SW-006C-WV0102-052219,5422,DSP for Soil Health - Oregon State,I2021USOR014,34827,41206,S2019OR047006C,203505,21N00508,Ap,16,33,S2019OR047006C-4,WV0102,006_Conventional-till_4,20.2,62,17.8,NA,34.1,27.9,12.2,2.2,0.9,1.4,1.1,sil,1.027,NA,5.2,5.7,592.2,35,NA,1.15,0.11,0.02,1.2,S2019OR047006,NA
OR-053-SW-007A-WV0106-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34828,41207,S2019OR053007A,203506,21N00509,Ap,0,5,S2019OR053007A-1,WV0106,007_No-till_1,25.4,69.6,5,NA,51.5,18.1,1.2,1.8,1.5,0.4,0.1,sil,1.029,NA,3.8,4.1,1037.6,170,NA,2.75,0.27,0.04,2.8,S2019OR053007,NA
OR-053-SW-007A-WV0107-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34828,41207,S2019OR053007A,203507,21N00510,Ap,5,10,S2019OR053007A-2,WV0107,007_No-till_2,26,68.9,5.1,NA,51.4,17.5,1.2,1.9,1.4,0.5,0.1,sil,1.031,NA,4,4.4,742,64,NA,2.08,0.19,0.03,2.1,S2019OR053007,NA
OR-053-SW-007A-WV0108-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34828,41207,S2019OR053007A,203508,21N00511,Ap,10,33,S2019OR053007A-3,WV0108,007_No-till_3,27.2,67.6,5.2,NA,50,17.6,1.2,2.1,1.5,0.3,0.1,sicl,1.032,NA,4.6,5.1,668.1,54,NA,1.83,0.17,0.03,1.8,S2019OR053007,NA
OR-053-SW-007B-WV0112-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34829,41208,S2019OR053007B,203509,21N00512,Ap,0,5,S2019OR053007B-1,WV0112,007_No-till_1,22.8,73.1,4.1,NA,53.9,19.2,1.2,1.5,1.1,0.2,0.1,sil,1.027,NA,3.9,4.3,1105.1,74,NA,3.09,0.26,0.03,3.1,S2019OR053007,NA
OR-053-SW-007B-WV0113-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34829,41208,S2019OR053007B,203510,21N00513,Ap,5,10,S2019OR053007B-2,WV0113,007_No-till_2,24.4,71.7,3.9,NA,53.3,18.4,1.2,1.5,0.9,0.3,0,sil,1.026,NA,4.2,4.6,738.4,77,NA,2.07,0.18,0.03,2.1,S2019OR053007,NA
OR-053-SW-007B-WV0114-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34829,41208,S2019OR053007B,203511,21N00514,Ap,10,33,S2019OR053007B-3,WV0114,007_No-till_3,23.9,72.1,4,NA,52.6,19.5,1.1,1.6,0.9,0.3,0.1,sil,1.027,NA,4.8,5.4,737.1,68,NA,1.85,0.17,0.03,1.9,S2019OR053007,NA
OR-053-SW-007C-WV0118-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34830,41209,S2019OR053007C,203512,21N00515,Ap,0,5,S2019OR053007C-1,WV0118,007_No-till_1,23.4,72.6,4,NA,53.4,19.2,1.1,1.6,0.9,0.3,0.1,sil,1.026,NA,3.7,4.1,961.4,153,NA,2.49,0.25,0.03,2.5,S2019OR053007,NA
OR-053-SW-007C-WV0119-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34830,41209,S2019OR053007C,203513,21N00516,Ap,5,10,S2019OR053007C-2,WV0119,007_No-till_2,23.7,72.2,4.1,NA,53.2,19,1.1,1.6,1,0.3,0.1,sil,1.027,NA,3.9,4.3,740.8,66,NA,2.03,0.2,0.03,2,S2019OR053007,NA
OR-053-SW-007C-WV0120-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34830,41209,S2019OR053007C,203514,21N00517,Ap,10,33,S2019OR053007C-3,WV0120,007_No-till_3,23.9,71.9,4.2,NA,52.5,19.4,1.2,1.7,0.9,0.3,0.1,sil,1.028,NA,4.4,4.9,667.2,58,NA,1.84,0.16,0.02,1.8,S2019OR053007,NA
OR-053-SW-008A-WV0124-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34831,41210,S2019OR053008A,203515,21N00518,Ap,0,5,S2019OR053008A-1,WV0124,008_Hazelnuts_1,22.3,70.2,7.5,NA,51.9,18.3,1.4,2.6,2.1,1.1,0.3,sil,1.035,NA,5.1,5.5,1114.5,NA,NA,5.1,0.39,0.04,5.1,S2019OR053008,NA
OR-053-SW-008A-WV0125-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34831,41210,S2019OR053008A,203516,21N00519,Ap,5,10,S2019OR053008A-2,WV0125,008_Hazelnuts_2,23.8,69.5,6.7,NA,51.7,17.8,1.2,3.7,0.6,0.7,0.5,sil,1.027,NA,4.3,4.7,814.9,NA,NA,2.01,0.18,0.03,2,S2019OR053008,NA
OR-053-SW-008A-WV0126-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34831,41210,S2019OR053008A,203517,21N00520,A,10,46,S2019OR053008A-3,WV0126,008_Hazelnuts_3,26.6,66.3,7.1,NA,49.5,16.8,1.3,2.7,2.1,0.7,0.3,sil,1.03,NA,4.8,5.3,444.6,NA,NA,1.49,0.14,0.03,1.5,S2019OR053008,NA
OR-053-SW-008B-WV0129-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34832,41211,S2019OR053008B,203518,21N00521,Ap,0,5,S2019OR053008B-1,WV0129,008_Hazelnuts_1,22.1,72.2,5.7,NA,54,18.2,1.2,2.2,1.5,0.4,0.4,sil,1.026,NA,4.4,4.8,591.5,NA,NA,2.49,0.22,0.07,2.5,S2019OR053008,NA
OR-053-SW-008B-WV0130-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34832,41211,S2019OR053008B,203519,21N00522,Ap,5,10,S2019OR053008B-2,WV0130,008_Hazelnuts_2,23.3,71.2,5.5,NA,54,17.2,1.2,2.4,1.3,0.4,0.2,sil,1.024,NA,4.6,5.1,515,NA,NA,1.48,0.13,0.04,1.5,S2019OR053008,NA
OR-053-SW-008B-WV0131-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34832,41211,S2019OR053008B,203520,21N00523,A,10,46,S2019OR053008B-3,WV0131,008_Hazelnuts_3,29.2,64.9,5.9,NA,48.8,16.1,1.3,3,1.2,0.2,0.2,sicl,1.027,NA,4.8,5.4,517.2,NA,NA,1.36,0.12,0.02,1.4,S2019OR053008,NA
OR-053-SW-008C-WV0134-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34833,41212,S2019OR053008C,203521,21N00524,Ap,0,5,S2019OR053008C-1,WV0134,008_Hazelnuts_1,24.6,70.3,5.1,NA,52.6,17.7,1.2,2.3,1.2,0.3,0.1,sil,1.028,NA,4.4,4.7,813.6,NA,NA,2.98,0.24,0.03,3,S2019OR053008,NA
OR-053-SW-008C-WV0135-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34833,41212,S2019OR053008C,203522,21N00525,Ap,5,10,S2019OR053008C-2,WV0135,008_Hazelnuts_2,25.6,69.3,5.1,NA,52.8,16.5,1.4,2.3,1.1,0.2,0.1,sil,1.024,NA,3.9,4.2,590.7,NA,NA,1.67,0.15,0.01,1.7,S2019OR053008,NA
OR-053-SW-008C-WV0136-052819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34833,41212,S2019OR053008C,203523,21N00526,A,10,46,S2019OR053008C-3,WV0136,008_Hazelnuts_3,25.7,69.2,5.1,NA,52.4,16.8,1.4,2.3,1,0.4,0,sil,1.024,NA,4.5,5,369.1,NA,NA,1.12,0.11,0.01,1.1,S2019OR053008,NA
OR-003-SW-009A-WV0139-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34834,41213,S2019OR003009A,203524,21N00527,Ap,0,5,S2019OR003009A-1,WV0139,009_Xmas_1,46.3,39.1,14.6,NA,30.7,8.4,5,5.1,2.5,1.5,0.5,c,1.035,NA,6.2,6.6,894.9,NA,NA,3.08,0.24,0.02,3.1,S2019OR003009,NA
OR-003-SW-009A-WV0140-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34834,41213,S2019OR003009A,203525,21N00528,Ap,5,10,S2019OR003009A-2,WV0140,009_Xmas_2,47.6,37.9,14.5,NA,29.8,8.1,4.8,5,2.5,1.1,1.1,c,1.035,NA,6.2,6.7,893.9,NA,NA,3.06,0.25,0.02,3.1,S2019OR003009,NA
OR-003-SW-009A-WV0141-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34834,41213,S2019OR003009A,203526,21N00529,Ap,10,25,S2019OR003009A-3,WV0141,009_Xmas_3,47.9,37.7,14.4,NA,29.5,8.2,4.9,5.1,2.5,1.1,0.8,c,1.035,NA,5,5.4,744.7,NA,NA,2.77,0.21,0.02,2.8,S2019OR003009,NA
OR-003-SW-009B-WV0145-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34835,41214,S2019OR003009B,203527,21N00530,Ap,0,5,S2019OR003009B-1,WV0145,009_Xmas_1,45.6,40.1,14.3,NA,31,9.1,4.8,5.5,2.3,1.3,0.4,sic,1.035,NA,5.3,5.8,892,NA,NA,3.59,0.26,0.02,3.6,S2019OR003009,NA
OR-003-SW-009B-WV-0146-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34835,41214,S2019OR003009B,203528,21N00531,Ap,5,10,S2019OR003009B-2,WV0146,009_Xmas_2,45.9,39.4,14.7,NA,31.3,8.1,5.1,5.6,2.4,1,0.6,c,1.035,NA,5.4,5.8,894.5,NA,NA,3.47,0.25,0.02,3.5,S2019OR003009,NA
OR-003-SW-009B-WV-0147-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34835,41214,S2019OR003009B,203529,21N00532,Ap,10,25,S2019OR003009B-3,WV0147,009_Xmas_3,46.5,39.1,14.4,NA,31,8.1,5,5.2,2.4,1.1,0.7,c,1.036,NA,4.6,5.1,746.5,NA,NA,3.26,0.25,0.02,3.3,S2019OR003009,NA
OR-003-SW-009C-WV-0151-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34836,41215,S2019OR003009C,203530,21N00533,Ap,0,5,S2019OR003009C-1,WV0151,009_Xmas_1,43.5,40.4,16.1,NA,31.5,8.9,5.1,5.5,2.9,1,1.6,sic,1.035,NA,5.9,6.5,970.3,NA,NA,3.59,0.26,0.01,3.6,S2019OR003009,NA
OR-003-SW-009C-WV-0152-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34836,41215,S2019OR003009C,203531,21N00534,Ap,5,10,S2019OR003009C-2,WV0152,009_Xmas_2,44.1,40,15.9,NA,31.7,8.3,5.1,5.8,2.7,1.4,0.9,sic,1.034,NA,6.5,7,966.3,NA,NA,3.62,0.26,0.01,3.6,S2019OR003009,NA
OR-003-SW-009C-WV-0153-052919,5422,DSP for Soil Health - Oregon State,I2021USOR014,34836,41215,S2019OR003009C,203532,21N00535,Ap,10,25,S2019OR003009C-3,WV0153,009_Xmas_3,43.5,40.9,15.6,NA,31.3,9.6,5.4,6,2.1,1.4,0.7,sic,1.035,NA,6.1,6.5,893.6,NA,NA,3.59,0.26,0.01,3.6,S2019OR003009,NA
OR-053-SW-010A-WV-0157-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34837,41216,S2019OR053010A,203533,21N00536,A,0,5,S2019OR053010A-1,WV0157,010_Forest_1,38.2,47.3,14.5,NA,37.5,9.8,5.6,4.7,2.3,1,0.9,sicl,1.04,NA,5.5,6.2,1270.2,NA,NA,5.27,0.32,0.02,5.3,S2019OR053010,NA
OR-053-SW-010A-WV-0158-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34837,41216,S2019OR053010A,203534,21N00537,A,5,10,S2019OR053010A-2,WV0158,010_Forest_2,38.7,46.7,14.6,NA,37.2,9.5,5.6,5.1,2.4,1,0.5,sicl,1.037,NA,5.4,5.9,1044.7,NA,NA,4.37,0.28,0.01,4.4,S2019OR053010,NA
OR-053-SW-010A-WV-0159-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34837,41216,S2019OR053010A,203535,21N00538,A,10,43,S2019OR053010A-3,WV0159,010_Forest_3,38.6,46.7,14.7,NA,37.7,9,5.7,5,2.3,1.3,0.4,sicl,1.034,NA,4.9,5.4,743,NA,NA,2.87,0.19,0,2.9,S2019OR053010,NA
OR-053-SW-010B-WV-0162-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34838,41217,S2019OR053010B,203536,21N00539,A,0,5,S2019OR053010B-1,WV0162,010_Forest_1,38.9,40.6,20.5,NA,31.9,8.7,4.9,6.3,5.1,2.3,1.9,cl,1.054,NA,5.4,5.9,1137,NA,NA,6.26,0.36,0.02,6.3,S2019OR053010,NA
OR-053-SW-010B-WV-0163-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34838,41217,S2019OR053010B,203537,21N00540,A,5,10,S2019OR053010B-2,WV0163,010_Forest_2,38.5,39,22.5,NA,31.7,7.3,5.8,6.5,4.7,2.7,2.8,cl,1.052,NA,5.4,5.9,1060,NA,NA,5.69,0.34,0.02,5.7,S2019OR053010,NA
OR-053-SW-010B-WV-0164-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34838,41217,S2019OR053010B,203538,21N00541,A,10,43,S2019OR053010B-3,WV0164,010_Forest_3,39.8,40.2,20,NA,31.5,8.7,5.9,6.8,4.2,2.2,0.9,sicl,1.05,NA,5.4,5.8,829.4,NA,NA,4.9,0.29,0.01,4.9,S2019OR053010,NA
OR-053-SW-010C-WV-0167-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34839,41218,S2019OR053010C,203539,21N00542,A,0,5,S2019OR053010C-1,WV0167,010_Forest_1,39.2,43.2,17.6,NA,33.1,10.1,4.8,5.6,4.3,1.5,1.4,sicl,1.053,NA,5.4,5.8,1138.8,NA,NA,6.26,0.38,0.02,6.3,S2019OR053010,NA
OR-053-SW-010C-WV-0168-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34839,41218,S2019OR053010C,203540,21N00543,A,5,10,S2019OR053010C-2,WV0168,010_Forest_2,39.5,41.9,18.6,NA,32.7,9.2,5.8,6.3,4.2,1.4,0.9,sicl,1.052,NA,5.2,5.6,983.9,NA,NA,5.94,0.35,0.02,5.9,S2019OR053010,NA
OR-053-SW-010C-WV-0169-053119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34839,41218,S2019OR053010C,203541,21N00544,A,10,43,S2019OR053010C-3,WV0169,010_Forest_3,40.6,40.6,18.8,NA,32.7,7.9,5.7,6.7,4.3,1.5,0.6,sic,1.049,NA,4.8,5.3,678.7,NA,NA,3.85,0.24,0.01,3.9,S2019OR053010,NA
OR-071-SW-011A-WV-0172-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34840,41219,S2019OR071011A,203542,21N00545,Ap,0,5,S2019OR071011A-1,WV0172,011_Vineyard_1,25.3,60.1,14.6,NA,38.5,21.6,4.4,4.1,3.1,2.2,0.8,sil,1.034,NA,5.5,6,1262.4,NA,NA,4.01,0.26,0.02,4,S2019OR071011,NA
OR-071-SW-011A-WV-0173-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34840,41219,S2019OR071011A,203543,21N00546,Ap,5,10,S2019OR071011A-2,WV0173,011_Vineyard_2,25.4,60.3,14.3,NA,37.2,23.1,4.1,4.9,2.4,2,0.9,sil,1.031,NA,5.3,5.9,963,NA,NA,2.33,0.18,0.01,2.3,S2019OR071011,NA
OR-071-SW-011A-WV-0174-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34840,41219,S2019OR071011A,203544,21N00547,Ap,10,25,S2019OR071011A-3,WV0174,011_Vineyard_3,26.3,59.1,14.6,NA,37.3,21.8,4.1,3.8,3.9,1.7,1.1,sil,1.03,NA,5.2,5.7,667.9,NA,NA,1.57,0.12,0,1.6,S2019OR071011,NA
OR-071-SW-011B-WV-0178-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34841,41220,S2019OR071011B,203545,21N00548,Ap,0,5,S2019OR071011B-1,WV0178,011_Vineyard_1,24.2,60.9,14.9,NA,38.7,22.2,4.5,4.1,3.2,1.8,1.3,sil,1.031,NA,5.3,5.8,817.2,NA,NA,2.42,0.18,0.01,2.4,S2019OR071011,NA
OR-071-SW-011B-WV-0179-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34841,41220,S2019OR071011B,203546,21N00549,Ap,5,10,S2019OR071011B-2,WV0179,011_Vineyard_2,25.3,59.6,15.1,NA,37.2,22.4,4.2,4.2,3.3,2.2,1.2,sil,1.031,NA,5.2,5.7,815.5,NA,NA,2.13,0.15,0.01,2.1,S2019OR071011,NA
OR-071-SW-011B-WV-0180-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34841,41220,S2019OR071011B,203547,21N00550,Ap,10,25,S2019OR071011B-3,WV0180,011_Vineyard_3,26.8,58.6,14.6,NA,36,22.6,3.5,4.3,3.5,2.4,0.9,sil,1.033,NA,5.1,5.7,445.8,NA,NA,1.36,0.1,0,1.4,S2019OR071011,NA
OR-071-SW-011C-WV-0184-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34842,41221,S2019OR071011C,203548,21N00551,Ap,0,5,S2019OR071011C-1,WV0184,011_Vineyard_1,23,60.9,16.1,NA,37.6,23.3,4.7,4.3,3.4,2.4,1.3,sil,1.033,NA,5.3,5.8,816.5,NA,NA,2.37,0.17,0,2.4,S2019OR071011,NA
OR-071-SW-011C-WV-0185-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34842,41221,S2019OR071011C,203549,21N00552,Ap,5,10,S2019OR071011C-2,WV0185,011_Vineyard_2,25.4,59.8,14.8,NA,38.5,21.3,4.3,4.6,3.5,2.1,0.3,sil,1.032,NA,5.2,5.7,742.5,NA,NA,1.98,0.15,0,2,S2019OR071011,NA
OR-071-SW-011C-WV-0186-061119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34842,41221,S2019OR071011C,203550,21N00553,Ap,10,25,S2019OR071011C-3,WV0186,011_Vineyard_3,26,56.9,17.1,NA,35.4,21.5,4.7,4.7,4.6,1.9,1.2,sil,1.034,NA,5.1,5.7,519.7,NA,NA,1.42,0.11,0,1.4,S2019OR071011,NA
OR-053-SW-012A-WV-0187-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34843,41222,S2019OR053012A,203551,21N00554,Ap,0,0,S2019OR053012A-1,WV0187,012_Xmas_1,39.1,46.4,14.5,NA,33,13.4,5.1,4.1,3,1.5,0.8,sicl,1.036,NA,4.6,4.8,745.5,NA,NA,2.5,0.21,0.02,2.5,S2019OR053012,NA
OR-053-SW-012A-WV-0188-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34843,41222,S2019OR053012A,203552,21N00555,Ap,5,10,S2019OR053012A-2,WV0188,012_Xmas_2,40.2,45.4,14.4,NA,32.3,13.1,5,4.1,2.8,1.5,1,sic,1.037,NA,4.7,4.9,597,NA,NA,2.46,0.21,0.02,2.5,S2019OR053012,NA
OR-053-SW-012A-WV-0189-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34843,41222,S2019OR053012A,203553,21N00556,Ap,10,24,S2019OR053012A-3,WV0189,012_Xmas_3,39.3,46.6,14.1,NA,32.6,14,4.9,4.3,2.7,1.6,0.6,sicl,1.038,NA,4.6,4.9,597.1,NA,NA,2.43,0.2,0.02,2.4,S2019OR053012,NA
OR-053-SW-012B-WV-0193-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34844,41223,S2019OR053012B,203554,21N00557,Ap,0,0,S2019OR053012B-1,WV0193,012_Xmas_1,39.8,45.8,14.4,NA,31.8,14,5.1,4,3,1.7,0.6,sicl,1.038,NA,4.7,4.9,523.1,NA,NA,2.28,0.21,0.02,2.3,S2019OR053012,NA
OR-053-SW-012B-WV-0194-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34844,41223,S2019OR053012B,203555,21N00558,Ap,5,10,S2019OR053012B-2,WV0194,012_Xmas_2,40.2,45,14.8,NA,32.4,12.6,5.2,4,2.9,1.3,1.4,sic,1.038,NA,4.9,5.2,523.6,NA,NA,2.25,0.2,0.01,2.3,S2019OR053012,NA
OR-053-SW-012B-WV-0195-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34844,41223,S2019OR053012B,203556,21N00559,Ap,10,24,S2019OR053012B-3,WV0195,012_Xmas_3,40.5,45.1,14.4,NA,31.8,13.3,4.8,4.5,3.1,1.4,0.6,sic,1.039,NA,5.1,5.4,522.2,NA,NA,2.28,0.21,0.02,2.3,S2019OR053012,NA
OR-053-SW-012C-WV-0199-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34845,41224,S2019OR053012C,203557,21N00560,Ap,0,0,S2019OR053012C-1,WV0199,012_Xmas_1,40.5,45.5,14,NA,33.3,12.2,4.5,4.3,2.6,1.9,0.7,sic,1.038,NA,4.5,4.9,522.7,NA,NA,2.43,0.19,0.02,2.4,S2019OR053012,NA
OR-053-SW-012C-WV-0200-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34845,41224,S2019OR053012C,203558,21N00561,Ap,5,10,S2019OR053012C-2,WV0200,012_Xmas_2,41.3,44.3,14.4,NA,32.5,11.8,4.5,4.7,2.4,1.6,1.2,sic,1.038,NA,4.6,4.9,521.5,NA,NA,2.41,0.2,0.02,2.4,S2019OR053012,NA
OR-053-SW-012C-WV-0201-062819,5422,DSP for Soil Health - Oregon State,I2021USOR014,34845,41224,S2019OR053012C,203559,21N00562,Ap,10,24,S2019OR053012C-3,WV0201,012_Xmas_3,49,37.6,13.4,NA,27.2,10.4,4.9,3.6,2.4,1.4,1.1,c,1.044,NA,4.8,5.2,450.1,NA,NA,1.52,0.13,0.01,1.5,S2019OR053012,NA
OR-047-SW-013A-WV-0205-070119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34846,41225,S2019OR047013A,203560,21N00563,Ap,0,5,S2019OR047013A-1,WV0205,013_Xmas_1,39.2,36.2,24.6,NA,26.3,9.9,4.9,6.8,6,4.6,2.3,cl,1.037,NA,5.3,5.5,597.8,NA,NA,2.55,0.2,0.01,2.6,S2019OR047013,NA
OR-047-SW-013A-WV-0206-070119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34846,41225,S2019OR047013A,203561,21N00564,Ap,5,10,S2019OR047013A-2,WV0206,013_Xmas_2,39.4,36.5,24.1,NA,26.9,9.6,5.4,6.7,5.7,4.5,1.8,cl,1.036,NA,5.3,5.6,598,NA,NA,2.59,0.2,0.01,2.6,S2019OR047013,NA
OR-047-SW-013A-WV-0207-070119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34846,41225,S2019OR047013A,203562,21N00565,Ap,10,28,S2019OR047013A-3,WV0207,013_Xmas_3,39.6,35.5,24.9,NA,25.7,9.8,5.2,6.6,6.5,5,1.6,cl,1.035,NA,5.1,5.4,597,NA,NA,2.28,0.19,0.01,2.3,S2019OR047013,NA
OR-047-SW-013B-WV-0210-070119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34847,41226,S2019OR047013B,203563,21N00566,Ap,0,5,S2019OR047013B-1,WV0210,013_Xmas_1,38.8,37.8,23.4,NA,27.5,10.3,5.5,6.8,6,3.4,1.7,cl,1.035,NA,5.2,5.4,596,NA,NA,2.6,0.2,0.01,2.6,S2019OR047013,NA
OR-047-SW-013B-WV-0211-070119,5422,DSP for Soil Health - Oregon State,I2021USOR014,34847,41226,S2019OR047013B,203564,21N00567,Ap,5,10,S2019OR047013B-2,WV0211,013_Xmas_2,40.1,37.7,22.2,NA,28.1,9.6,4.9,6.5,5.1,3.5,2.2,c,1.036,NA,5.1,5.5,595.3,NA,NA,2.6,0.21,0.01,2.6,S2019OR047013,NA
